Start,Open_Daily,Open_Log_Returns_Daily,Open_Trend_Daily,Open_Seasonal_Daily,Open_Residual_Daily,Open_Weekly,Open_Log_Returns_Weekly,Open_Trend_Weekly,Open_Seasonal_Weekly,Open_Residual_Weekly,Open_Monthly,Open_Log_Returns_Monthly,Open_Trend_Monthly,Open_Seasonal_Monthly,Open_Residual_Monthly,Open_Quarterly,Open_Log_Returns_Quarterly,Open_Trend_Quarterly,Open_Seasonal_Quarterly,Open_Residual_Quarterly,High_Daily,High_Log_Returns_Daily,High_Trend_Daily,High_Seasonal_Daily,High_Residual_Daily,High_Weekly,High_Log_Returns_Weekly,High_Trend_Weekly,High_Seasonal_Weekly,High_Residual_Weekly,High_Monthly,High_Log_Returns_Monthly,High_Trend_Monthly,High_Seasonal_Monthly,High_Residual_Monthly,High_Quarterly,High_Log_Returns_Quarterly,High_Trend_Quarterly,High_Seasonal_Quarterly,High_Residual_Quarterly,Low_Daily,Low_Log_Returns_Daily,Low_Trend_Daily,Low_Seasonal_Daily,Low_Residual_Daily,Low_Weekly,Low_Log_Returns_Weekly,Low_Trend_Weekly,Low_Seasonal_Weekly,Low_Residual_Weekly,Low_Monthly,Low_Log_Returns_Monthly,Low_Trend_Monthly,Low_Seasonal_Monthly,Low_Residual_Monthly,Low_Quarterly,Low_Log_Returns_Quarterly,Low_Trend_Quarterly,Low_Seasonal_Quarterly,Low_Residual_Quarterly,Close_Daily,Close_Log_Returns_Daily,Close_Trend_Daily,Close_Seasonal_Daily,Close_Residual_Daily,Close_Weekly,Close_Log_Returns_Weekly,Close_Trend_Weekly,Close_Seasonal_Weekly,Close_Residual_Weekly,Close_Monthly,Close_Log_Returns_Monthly,Close_Trend_Monthly,Close_Seasonal_Monthly,Close_Residual_Monthly,Close_Quarterly,Close_Log_Returns_Quarterly,Close_Trend_Quarterly,Close_Seasonal_Quarterly,Close_Residual_Quarterly,Volume_Daily,Volume_Log_Returns_Daily,Volume_Trend_Daily,Volume_Seasonal_Daily,Volume_Residual_Daily,Volume_Weekly,Volume_Log_Returns_Weekly,Volume_Trend_Weekly,Volume_Seasonal_Weekly,Volume_Residual_Weekly,Volume_Monthly,Volume_Log_Returns_Monthly,Volume_Trend_Monthly,Volume_Seasonal_Monthly,Volume_Residual_Monthly,Volume_Quarterly,Volume_Log_Returns_Quarterly,Volume_Trend_Quarterly,Volume_Seasonal_Quarterly,Volume_Residual_Quarterly,Market Cap_Daily,Market Cap_Log_Returns_Daily,Market Cap_Trend_Daily,Market Cap_Seasonal_Daily,Market Cap_Residual_Daily,Market Cap_Weekly,Market Cap_Log_Returns_Weekly,Market Cap_Trend_Weekly,Market Cap_Seasonal_Weekly,Market Cap_Residual_Weekly,Market Cap_Monthly,Market Cap_Log_Returns_Monthly,Market Cap_Trend_Monthly,Market Cap_Seasonal_Monthly,Market Cap_Residual_Monthly,Market Cap_Quarterly,Market Cap_Log_Returns_Quarterly,Market Cap_Trend_Quarterly,Market Cap_Seasonal_Quarterly,Market Cap_Residual_Quarterly
2021-07-12,34224.74265607296,0.03190656722553432,34224.74265607296,0.0,0.0,,,33305.34712483294,12.72491392389754,906.6706173161236,,,33386.15940079093,1100.6253230814084,-262.04206779938,,,37939.94483542655,70.73785879227331,-3785.940038145863,34561.15,0.03759987448973498,34561.15,0.0,0.0,,,33831.66225610501,190.0048591212911,539.4828847737004,,,34282.98999406063,1121.8590344837132,-843.6990285443383,,,39017.525146635555,-119.15463875064475,-4337.220507884908,32707.30430790753,0.013377684262022169,32707.30430790753,0.0,0.0,,,32384.31918684393,-171.18852567214728,494.17364673574434,,,32636.50303178349,1064.9258773904955,-994.1246012664567,,,36780.44747349376,-8.647996425174867,-4064.4951691610577,33219.35200045253,0.019815512504876905,33219.35200045253,0.0,0.0,,,33124.18556267021,65.50472908029664,29.661708702021457,,,33542.46408255505,1042.8032227479505,-1365.9153048504756,,,38024.28413179357,-197.1017608820074,-4607.830370459033,59765045361.77778,0.09376154073321444,59765045361.77778,0.0,0.0,,,59433126750.554054,-2715483985.9541507,3047402597.177875,,,54074558025.66408,4660007266.872172,1030480069.2415285,,,63358590411.95479,944221922.7237494,-4537766972.900759,631940462199.149,0.025511656173565093,631940462199.149,0.0,0.0,,,620969152577.8768,618717032.2721127,10352592589.000105,,,626804549375.0242,21186239254.16145,-16050326430.036572,,,710810786774.8667,1588120470.4702077,-80458445046.18787
2021-07-13,33149.98568281925,0.013169037200272835,33149.98568281925,0.0,0.0,,,33141.62850859682,67.78663085618182,-59.429456633751485,,,33550.33906745759,1004.75898248167,-1405.1123671200135,,,38032.09246919184,-215.20941124086977,-4666.897375131722,33285.78218348404,0.007228906301624494,33285.78218348404,0.0,0.0,,,33566.57189953947,55.44201078573003,-336.2317268411576,,,34455.29084568107,1152.300375087195,-2321.8090372842207,,,39130.8850866628,-190.57199613982482,-5654.53090703893,32272.67,0.017343335099827124,32272.67,0.0,0.0,,,32211.298110447053,-13.250363610005676,74.62225316295118,,,32791.62536511682,877.6329462442106,-1396.588311361035,,,36907.689348219035,76.15408701141922,-4711.173435230457,32567.5725146342,-0.006383715192592301,32567.5725146342,0.0,0.0,,,32769.80750811622,4.097451405340159,-206.33244488735602,,,33711.90458255506,646.0896677908972,-1790.4217357117527,,,38170.82533509027,192.98359128379326,-5796.236411739859,54416065045.333336,0.13913242487926158,54416065045.333336,0.0,0.0,,,56162282547.88739,6051911578.599699,-7798129081.153753,,,55031314078.343056,8199858305.457539,-8815107338.467258,,,63210433604.7737,8446034471.050127,-17240403030.490486,616022524218.3737,0.011227050805492394,616022524218.3737,0.0,0.0,,,617194358011.136,604781730.0861567,-1776615522.848486,,,629964997374.5037,17807145068.208828,-31749618224.338833,,,713141203851.0789,950020488.2334785,-98068700120.93867
2021-07-14,32716.294205447684,-0.003304554349904952,32716.294205447684,0.0,0.0,,,32794.313555740075,20.693299118259247,-98.71264941064955,,,33723.29306745759,638.2167950741142,-1645.2156570840207,,,38179.09582413689,201.68930493551107,-5664.49092362472,33046.03,-0.002881818073401228,33046.03,0.0,0.0,,,33233.95105949583,214.10551516007382,-402.02657465590147,,,34618.37139374807,657.4167216263872,-2229.75811537446,,,39263.896557980646,287.7448213162219,-6505.611379296869,31717.78,0.01625068003135171,31717.78,0.0,0.0,,,31935.31668187562,-27.338958340699786,-190.1977235349231,,,32958.63851981217,844.7949619700886,-2085.653481782261,,,37070.5598508032,464.36607996149553,-5817.145930764695,32776.13963032397,0.03523292382788702,32776.13963032397,0.0,0.0,,,32487.14360424052,87.34057978740404,201.65544629604463,,,33873.80447474709,903.7171472167629,-2001.381991639888,,,38328.41450981554,787.3446700864583,-6339.619549578034,47348114517.333336,-0.16352016539104458,47348114517.333336,0.0,0.0,,,52442176176.839775,5289878363.124694,-10383940022.631134,,,55733655925.67952,4319050151.629189,-12704591559.975372,,,62930229220.91183,3882632296.072971,-19464746999.651463,609145086950.1443,0.011602767085638814,609145086950.1443,0.0,0.0,,,611451245770.5148,2749304043.6402664,-5055462864.01075,,,633026056644.7861,14932987775.31499,-38813957469.95683,,,715988759989.8684,6474815586.636232,-113318488626.36035
2021-07-15,32824.58580697245,0.033260509924516055,32824.58580697245,0.0,0.0,,,32508.811193044618,85.46964412850642,230.3049697993251,,,33884.57370079787,917.3668991002145,-1977.3547929256333,,,38336.28360435668,842.410784881665,-6354.108582265894,33141.4,0.029382328891374418,33141.4,0.0,0.0,,,32925.085345210115,41.80218504893431,174.51246974095253,,,34786.458093045745,726.638185264555,-2371.6962783102986,,,39409.38684479383,424.1107986114181,-6692.097643405246,31206.51,0.003090586526995365,31206.51,0.0,0.0,,,31647.466681875623,21.718116394879008,-462.6747982705038,,,33113.70787336731,556.6682081195707,-2463.866081486884,,,37229.60721673726,860.0746817583318,-6883.171898495596,31641.44704569291,0.008120280635864067,31641.44704569291,0.0,0.0,,,32139.033027300513,-63.46174648916868,-434.1242351184358,,,34060.26271749954,541.3455200567278,-2960.1611918633625,,,38474.11348472676,470.2667563198479,-7302.9331953537,55759464576.0,0.031641470945589584,55759464576.0,0.0,0.0,,,49532109169.77778,7665222133.885343,-1437866727.6631212,,,55949774026.35461,-690753643.5005655,500444193.1459589,,,62638844937.184875,10568344292.095728,-17447724653.2806,602118163097.9523,0.011091528101180997,602118163097.9523,0.0,0.0,,,606045455097.184,462700036.010082,-4389992035.241772,,,635869741037.4661,11927388873.24514,-45678966812.758934,,,718740166299.1304,11598104957.787868,-128220108158.96597
2021-07-16,31750.78,0.01167357090573431,31750.78,0.0,0.0,,,32158.379385034194,-63.57929442399078,-344.0200906102039,,,34074.43275345658,534.3753227583281,-2858.0280762149114,,,38480.555206554476,472.39738758845135,-7202.172594142929,32181.79523298679,0.00919719270428062,32181.79523298679,0.0,0.0,,,32542.450058496535,39.00202034447665,-399.65684585422076,,,35007.65984854862,359.5874327412802,-3185.4520483031065,,,39533.90026989524,780.1273138562472,-8132.232350764695,31110.21246522186,-0.0031325640664543334,31110.21246522186,0.0,0.0,,,31339.813209317406,-190.351233125292,-39.24951097025527,,,33322.11434763383,337.91136572348597,-2549.81324813546,,,37369.81083929149,780.6164692067521,-7040.214843276381,31385.55,-0.005865091503453501,31385.55,0.0,0.0,,,31800.832741521583,-82.51463537812447,-332.7681061434589,,,34312.04068042128,178.9365163814674,-3105.4271968027515,,,38580.89289583998,1012.792730090671,-8208.135625930649,54022773717.333336,0.300977111701109,54022773717.333336,0.0,0.0,,,46224013854.47619,3500178316.5469003,4298581546.310247,,,56248859924.43983,2448423562.2862344,-4674509769.392725,,,62241414383.4153,10713370484.05469,-18932011150.13665,595476652907.6882,0.006203227847113294,595476652907.6882,0.0,0.0,,,599332231815.8,-1998098162.5039299,-1857480745.6078866,,,639838065561.8259,6939060048.478966,-51300472702.61666,,,721237780586.5605,14362942666.235823,-140124070345.10812
2021-07-17,31382.29,-0.0041564380473809075,31382.29,0.0,0.0,,,31824.615716060016,-80.40038158377898,-361.9253344762361,,,34330.04250203719,152.89363827307386,-3100.6461403102644,,,38587.171091699165,999.7875844955303,-8204.668676194695,31887.17,-0.015098457608293233,31887.17,0.0,0.0,,,32207.951175141676,-324.09485704437145,3.3136819026939293,,,35272.214672625705,359.44740046684944,-3744.4920730925564,,,39646.87886802229,614.7455126472836,-8374.454380669578,31207.82,-0.00326787274165981,31207.82,0.0,0.0,,,30922.961780745976,246.10376387118336,38.754455382840064,,,33574.593070302726,147.3115409514317,-2514.084611254158,,,37490.440354430706,1410.8013925030127,-7693.421746933719,31570.17,-0.007662323865121864,31570.17,0.0,0.0,,,31399.740953716697,-47.46144530411741,217.89049158741884,,,34551.157686600265,153.76391621310825,-3134.751602813375,,,38697.583880455364,808.7723613551119,-7936.186241810477,39981969159.111115,0.1208320733535448,39981969159.111115,0.0,0.0,,,45177138506.15873,-4324657241.877995,-870512105.1696205,,,56613324093.049965,5949188857.933249,-22580543791.8721,,,62122078757.34179,3035992769.9708753,-25176102368.20155,591794208880.108,-0.006781478803394037,591794208880.108,0.0,0.0,,,591281981618.1805,-829234051.6869258,1341461313.6144161,,,644901509206.0538,4637737160.354352,-57745037486.300156,,,723483296445.9658,18127947491.18729,-149817035057.04507
2021-07-18,31513.0,-0.008176426833197076,31513.0,0.0,0.0,32508.81119304462,0.01062460943222494,31408.21511528178,-42.69481201907527,147.47969673729656,,,34566.587548236945,169.08769428862047,-3222.6752425255654,,,38702.029926864,780.1348328593808,-7969.164759723382,32372.27,0.015238555331331402,32372.27,0.0,0.0,32925.08534521012,0.01152379743380735,32167.954968964616,-216.26173341613443,420.57676445151935,,,35507.17674405103,-2.1192778572845654,-3132.7874661937453,,,39764.69649693118,309.0729492858421,-7701.4994462170225,31309.97,0.024449804086547483,31309.97,0.0,0.0,31647.466681875627,0.009730236171232814,30612.07035217455,134.30720048208238,563.5924473433697,,,33778.47735089824,-338.5079884615643,-2129.9993624366743,,,37605.96931926587,309.5339486891255,-6605.533267954991,31813.0,0.030675053849604773,31813.0,0.0,0.0,32139.033027300517,0.0105618057510093,31309.28386367041,36.49506689836971,467.22106943121935,,,34729.98103317936,-392.9383037306899,-2524.0427294486735,,,38819.80588265316,283.4893710707824,-7290.295253723945,35431331811.55556,-0.03268061743043975,35431331811.55556,0.0,0.0,49532109169.77778,0.07002054839874787,45594321461.685524,-15467049164.32449,5304059514.194523,,,57124536664.40869,6844510590.465437,-28537715443.318573,,,62074152754.47,-2290598454.043286,-24352222488.87116,595821087426.8726,0.01841765099910512,595821087426.8726,0.0,0.0,606045455097.184,0.011038914601243096,587843038144.8002,-1608170627.8177624,9586219909.89015,,,649153471815.3434,-2032714335.3280349,-51299670053.14279,,,725662091011.0667,5043675031.3279,-134884678615.52199
2021-07-19,31771.72,0.030619136850812686,31771.72,0.0,0.0,,,31308.93,12.72491392389754,450.06508607610334,,,34743.56836272673,-412.07253638649104,-2559.7758263402357,,,38825.725033457406,282.74953733586943,-7336.754570793274,31882.70299300493,0.029875145813225704,31882.70299300493,0.0,0.0,,,32074.77068325033,190.0048591212911,-382.0725493666945,,,35660.74704554643,-439.1866652340338,-3338.857387307466,,,39884.327684876225,237.21934169251386,-8238.844033563812,30553.73,0.0400337626902234,30553.73,0.0,0.0,,,30687.470352174547,-171.18852567214728,37.44817349759998,,,33924.72037301433,-384.2675125874732,-2986.7228604268576,,,37731.847480804325,374.4739565711503,-7552.591437375476,30851.95,0.03603709961837525,30851.95,0.0,0.0,,,31408.87,65.50472908029664,-622.4247290802949,,,34853.27052687085,-223.74187085731936,-3777.578656013532,,,38931.51849803778,509.9283221075333,-8589.496820145314,36608378154.666664,-0.2517397409220572,36608378154.666664,0.0,0.0,,,45427480650.00298,-2715483985.9541507,-6103618509.382168,,,57889868068.59703,5168637824.730457,-26450127738.660824,,,62183214363.38237,1717176747.1188169,-27292012955.834522,584947899229.4613,0.04417407692627069,584947899229.4613,0.0,0.0,,,587935766931.1598,618717032.2721127,-3606584733.970599,,,651841619291.9446,-7374262700.595183,-59519457361.88809,,,727992431659.8737,7043111931.6784935,-150087644362.09085
2021-07-20,30813.64,0.03339905682870268,30813.64,0.0,0.0,,,31386.524285714288,67.78663085618182,-640.6709165704699,,,34866.84282900893,101.78184750772323,-4154.984676516652,,,38936.68587631455,513.593761141899,-8636.63963745645,30944.29,-0.05720462748196896,30944.29,0.0,0.0,,,32263.956195003924,55.44201078573003,-1375.1082057896533,,,35800.12498333266,-150.0553753576275,-4705.77960797503,,,40014.0806617993,518.8790840575994,-9588.6697458569,29354.71,-0.006344398045041105,29354.71,0.0,0.0,,,30825.420440246588,-13.250363610005676,-1457.4600766365827,,,34056.51339513043,-272.7421707109289,-4429.061224419503,,,37871.45412146367,680.0628776707158,-9196.806999134387,29759.93,-0.07702997311197497,29759.93,0.0,0.0,,,31711.804830751702,4.097451405340159,-1955.9722821570417,,,35000.74701694667,-249.98168009534353,-4990.835336851325,,,39075.24922955555,1056.0633824006973,-10371.382611956247,47087937607.111115,-0.06535968723932982,47087937607.111115,0.0,0.0,,,43952310882.38394,6051911578.599699,-2916284853.872526,,,58306334540.18222,-2840796503.240804,-8377600429.830301,,,62270110791.95608,4148919397.6833773,-19331092582.52834,559670772835.0381,-0.04438703630616146,559670772835.0381,0.0,0.0,,,589911932158.369,604781730.0861567,-30845941053.417088,,,654315934603.8503,-2139946382.5560036,-92505215386.25626,,,730671391476.9163,8786334393.019838,-179786953034.898
2021-07-21,29801.49,-0.07521902012512927,29801.49,0.0,0.0,,,31700.113267952605,20.693299118259247,-1919.3165670708631,,,35015.8687151661,-284.68879044664703,-4929.6899247194515,,,39081.23170639951,1068.3200484778774,-10348.061754877383,32766.056556760603,0.008488162215494558,32766.056556760603,0.0,0.0,,,32634.966195003923,214.10551516007382,-83.01515340339375,,,35981.33795295682,-251.76405421937395,-2963.5173419768425,,,40153.006989190144,1231.3573270657203,-8618.307759495261,29541.54,-0.07160102152072906,29541.54,0.0,0.0,,,31143.220484404406,-27.338958340699786,-1574.3415260637057,,,34194.91831047984,-346.8961252962238,-4306.482185183619,,,38031.840337947186,1282.4385596407822,-9772.738897587968,32142.94,-0.006067186103965295,32142.94,0.0,0.0,,,32089.176259323132,87.34057978740404,-33.57683911053775,,,35211.56487613189,-429.15839737951455,-2639.4664787523748,,,39234.19249631386,1173.7742513276385,-8265.0267476415,50268395206.020905,-0.08250308444702259,50268395206.020905,0.0,0.0,,,45140043552.35219,5289878363.124694,-161526709.45597744,,,58358952883.05629,-468756347.6161423,-7621801329.419243,,,62333105691.57025,3378107918.8797812,-15442818404.429129,585072482636.4813,-0.02979541820850028,585072482636.4813,0.0,0.0,,,596105331163.6659,2749304043.6402664,-13782152570.824837,,,657441327434.3086,-5658000495.4079275,-66710844302.41934,,,733486649641.2332,22401568035.09778,-170815735039.8496
2021-07-22,32129.59,-0.005102184140907966,32129.59,0.0,0.0,,,32090.51836307461,85.46964412850642,-46.398007203116805,,,35227.39445157427,-441.02370758205586,-2656.7807439922135,,,39239.499599471514,1152.574176416799,-8262.483775888313,32489.11,-0.03082237095971718,32489.11,0.0,0.0,,,33045.27048071821,41.80218504893431,-597.9626657671428,,,36219.38295295682,-658.7597030187022,-3071.5132499381148,,,40322.65342755091,1135.408876424019,-8968.95230397493,31734.31,-0.010705388410916275,31734.31,0.0,0.0,,,31513.181265583848,21.718116394879008,199.41061802127473,,,34360.12605127257,-1205.4049407683024,-1420.4111105042675,,,38187.74949399114,640.3005944919803,-7093.74008848312,32338.55,-0.03546731019398903,32338.55,0.0,0.0,,,32576.940545037418,-63.46174648916868,-174.92879854824994,,,35472.705999147285,-1030.1356224366423,-2104.0203767106436,,,39409.11246005012,153.0052835734003,-7223.567743623522,54591578894.22222,0.22260967768188888,54591578894.22222,0.0,0.0,,,45854650163.70687,7665222133.885343,1071706596.6300077,,,58533645255.91555,1880968681.5312643,-5823035043.224593,,,62325791863.66261,6560394657.053945,-14294607626.494335,602767264602.4695,-0.010795697036488831,602767264602.4695,0.0,0.0,,,603095466127.5121,462700036.010082,-790901561.0526845,,,661246900177.2869,-16256116936.079464,-42223518638.737915,,,736490546607.3044,19378620229.114487,-153101902233.94946
2021-07-23,32293.94,-0.03897400854668644,32293.94,0.0,0.0,,,32600.282648788896,-63.57929442399078,-242.76335436490658,,,35486.55189456052,-1055.3798600382436,-2137.2320345222797,,,39414.4416818891,102.34451320990316,-7222.846195099001,33506.09381526193,-0.028775080851392288,33506.09381526193,0.0,0.0,,,34276.02546485419,39.00202034447665,-808.9336699367379,,,36533.36376375174,-1080.144824150396,-1947.1251243394152,,,40497.64534952893,-182.66410910366056,-6808.887425163343,32075.86308172612,-0.04142227874899264,32075.86308172612,0.0,0.0,,,32194.348408440987,-190.351233125292,71.86590641042372,,,34638.36781756432,-1336.8286263351074,-1225.676109503096,,,38379.368793108486,-739.0160243206305,-5564.489687061738,33506.09381526193,-0.020842409687094735,33506.09381526193,0.0,0.0,,,33485.436259323134,-82.51463537812447,103.1721913169174,,,35818.59156648601,-1224.7855476781235,-1087.7122035459568,,,39618.88433059603,-742.9430323537125,-5369.847482980393,43696585344.0,-0.10008080704944135,43696585344.0,0.0,0.0,,,52633139221.65544,3500178316.5469003,-12436732194.202341,,,58877812274.14295,3492418171.0250435,-18673645101.167995,,,62407599027.4021,16914548763.810127,-35625562447.21223,609309809498.1527,-0.04153118887618966,609309809498.1527,0.0,0.0,,,622177385392.8037,-1998098162.5039299,-10869477732.147072,,,666730591598.1653,-23085225603.179802,-34335556496.83277,,,739804255145.5571,-8365380545.89357,-122129065101.51085
2021-07-24,33577.412875668226,-0.019711365843462746,33577.412875668226,0.0,0.0,,,33525.871220217465,-80.40038158377898,131.94203703454002,,,35830.02194667157,-1203.0887650191287,-1049.5203059842172,,,39624.35862474624,-737.1330979564715,-5309.81265112154,34484.24,-0.021804243316722007,34484.24,0.0,0.0,,,35456.02689342562,-324.09485704437145,-647.692036381247,,,36900.393100462024,-977.6408412415702,-1438.5122592204561,,,40705.027002113915,-1237.7294315247052,-4983.0575705892115,33432.42030910474,-0.013879933982339117,33432.42030910474,0.0,0.0,,,33209.679837012416,246.10376387118336,-23.363291778861054,,,34998.48741275385,-942.6217391850544,-623.4453644640569,,,38517.08457992168,-566.6046237701203,-4518.059647046818,34211.77,-0.029253032632401303,34211.77,0.0,0.0,,,34831.81911646599,-47.46144530411741,-572.5876711618732,,,36180.95579453811,-819.0286882434236,-1150.157106294689,,,39767.37728707203,-923.5231963245984,-4632.084090747432,48296097848.888885,0.17769018688868943,48296097848.888885,0.0,0.0,,,58485835980.51257,-4324657241.877995,-5865080889.745693,,,58994681784.10368,-1891788514.9740486,-8806795420.24075,,,62571692451.35142,5317522074.3650055,-19593116676.827538,635148001917.1866,-0.015007751014666146,635148001917.1866,0.0,0.0,,,643208254595.6124,-829234051.6869258,-7231018626.738855,,,673577394120.2379,-17169061317.417002,-21260330885.63427,,,743366504767.7119,-17317416194.944725,-90901086655.58054
2021-07-25,34245.83566585404,-0.03145247673034929,34245.83566585404,0.0,0.0,32090.518363074607,-0.01520583738671719,34904.94264878889,-42.69481201907527,-616.4121709157737,,,36191.3751245102,-805.3045749917522,-1140.2348836644073,,,39771.333159017115,-902.3283852598105,-4623.169107903261,35244.4,-0.1389456395616831,35244.4,0.0,0.0,33045.27048071821,-0.034169807734680466,36606.06881388839,-216.26173341613443,-1145.4070804722567,,,37291.10894724756,-728.7625895231533,-1317.946357724403,,,40812.46528051498,-1187.2204917567738,-4380.844788758206,33899.69546825606,-0.041097137064634186,33899.69546825606,0.0,0.0,31513.181265583844,-0.020716627868918425,34552.00840844099,134.30720048208238,-786.6201406670116,,,35344.279489837805,-958.3669874416357,-486.2170341401086,,,38649.88531178981,-667.6731514037626,-4082.516692129987,35227.35,-0.05479293387384289,35227.35,0.0,0.0,32576.940545037418,-0.026773677997841853,35954.25197360885,36.49506689836971,-763.3970405072218,,,36558.13411737284,-1150.6440204174644,-180.1400969553804,,,39862.18939013179,-668.1099189435979,-3966.7294711881923,40433578091.03833,-0.7318440953866465,40433578091.03833,0.0,0.0,45854650163.70687,-0.11874679292484559,63632948824.858795,-15467049164.32449,-7732321569.4959755,,,59111027161.28888,-6198585753.029198,-12478863317.221352,,,62949810177.12431,-15137299583.235346,-7378932502.850637,644752032173.7955,-0.10832960097821887,644752032173.7955,0.0,0.0,603095466127.5121,-0.029381802213422077,666482365969.5825,-1608170627.8177624,-20122163167.969223,,,680593551219.2181,-14849660996.229313,-20991858049.193295,,,745762075596.6877,-16711373912.045967,-84298669510.84625
2021-07-26,35340.07,-0.05378175828495094,35340.07,0.0,0.0,,,36031.62407736032,12.72491392389754,-704.2789912842183,,,36570.94683904967,-1186.2457157530764,-44.63112329659339,,,39867.026505602335,-650.4492023084176,-3876.507303293917,40497.987881956826,0.032465856293279194,40497.987881956826,0.0,0.0,,,37756.48881388839,190.0048591212911,2551.4942089471438,,,37694.3532031737,-1125.4893189578147,3929.1239977409427,,,40910.945012123455,639.5883167386343,-1052.5454469052634,35321.9,-0.031768276981925074,35321.9,0.0,0.0,,,35638.48687725824,-171.18852567214728,-145.39835158609256,,,35695.26688758066,-1116.0688916472723,742.7020040666107,,,38757.56602784524,-506.5489239178406,-2929.1171039273995,37211.42,-0.0516683642523867,37211.42,0.0,0.0,,,37047.820545037415,65.50472908029664,98.09472588228633,,,36958.31411027973,-1038.2499519338664,1291.3558416541339,,,39966.03436375816,693.4403486025275,-3448.0547123606902,84057801560.30663,-0.046477554218720345,84057801560.30663,0.0,0.0,,,65986305161.620705,-2715483985.9541507,20786980384.64007,,,59521757354.82053,-2795356181.8408303,27331400387.326923,,,62825021127.98003,6926318178.853267,14306462253.473331,718521334086.5028,0.016324776694924867,718521334086.5028,0.0,0.0,,,687212288538.4344,618717032.2721127,30690328515.796246,,,687813408280.1566,-21018605898.232887,51726531704.57908,,,747743324560.7307,5249720636.297216,-34471711110.52512
2021-07-27,37292.76,-0.05636132258677783,37292.76,0.0,0.0,,,37131.12836307461,67.78663085618182,93.8450060692091,,,36973.576840110865,-1028.8501914264082,1348.033351315545,,,39973.94523747047,689.5516891206105,-3370.7369265910793,39204.3,-0.04029630177325593,39204.3,0.0,0.0,,,38983.44398313668,55.44201078573003,165.41400607758936,,,38096.25369489635,-1015.8661344329507,2123.9124395366002,,,41014.86765303629,607.853496729529,-2418.42114976582,36462.03,-0.06569508329643381,36462.03,0.0,0.0,,,36537.83242723853,-13.250363610005676,-62.552063628524394,,,36095.2757435854,-784.0851814573638,1150.8394378719627,,,38847.41910147162,495.2158685668204,-2880.6049700384415,39184.61,-0.020594636446413125,39184.61,0.0,0.0,,,38274.77571428571,4.097451405340159,905.7368343089523,,,37354.063487367006,-832.1884092389233,2662.734921871918,,,40049.91055167024,583.0009914642668,-1448.3015431345066,88056814919.11111,0.020173662302112188,88056814919.11111,0.0,0.0,,,68051995153.74769,6051911578.599699,13952908186.763727,,,59899120119.13737,-3146663918.414125,31304358718.38787,,,62717613089.47705,7463170094.761064,17876031734.873,706886857254.6987,-0.05652067550951577,706886857254.6987,0.0,0.0,,,706384905419.9802,604781730.0861567,-102829895.36765087,,,695410847257.7897,-18215176769.662407,29691186766.571465,,,749622370214.1248,11535060114.180613,-54270573073.606636
2021-07-28,39454.99,-0.014127841976570334,39454.99,0.0,0.0,,,38374.16366655057,20.693299118259247,1060.1330343311665,,,37369.71080831845,-836.9854428951328,2922.2646345766807,,,40056.62612977816,632.0451585543353,-1233.6812883324976,40816.35,0.006743029345023431,40816.35,0.0,0.0,,,40096.93255456526,214.10551516007382,505.3119302746638,,,38513.85611194892,-938.0143675350802,3240.508255586162,,,41109.17332739443,1084.9147651414248,-1377.7380925358527,38937.84,-0.010266623610453407,38937.84,0.0,0.0,,,37639.326668794994,-27.338958340699786,1325.8522895457018,,,36500.182699590136,-778.565327920956,3216.222628330817,,,38957.95122569942,1022.5596683133226,-1042.6708940127464,39999.97,0.00016101308266088134,39999.97,0.0,0.0,,,39344.66524881137,87.34057978740404,567.9641714012284,,,37759.35655378223,-776.4442637915492,3017.0577100093215,,,40154.94078134057,991.0129463487825,-1145.9837276893518,86298185116.44444,0.1942125859725046,86298185116.44444,0.0,0.0,,,71612030890.12863,5289878363.124694,9396275863.191116,,,60438610073.38922,-7749307050.558756,33608882093.613976,,,62623810589.80728,9169808858.398222,14504565668.23894,747991262254.2721,0.00015314141518252207,747991262254.2721,0.0,0.0,,,727262163622.9448,2749304043.6402664,17979794587.687004,,,703094338821.1013,-15781965039.147598,60678888472.318375,,,751649322166.2217,16175959376.57885,-19834019288.528435
